controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,lqr_derivative_alpha,lqr_curvature_alpha,lqr_feedforward_gain,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,1673.6452883258462,-0.7641560435295105,24.61313247680664,0.4899999797344208,18.954444464710022,-0.06876591239575507,7.022006975887507e-09,0.06876591239575507,7.022006975887507e-09,0.02868061512708664,0.02868061512708664,1.0,0.0,19.444444444444443,10,0,0.5893257856369019,RoadOption.STRAIGHT,9.235611915588379,24.70968246459961,0.0027785214782865796,1.5,0.8,3.0,2.0,8.0,0.6,0.01,0.06,0.5,0.08,0.2,0.35,1.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,1673.6952883265913,-0.7641560435295105,24.61313247680664,0.9800000786781311,18.46444436576631,-0.06876644952300855,7.022006975887507e-09,0.06876644952300855,7.022006975887507e-09,0.02867831289768219,-2.302229404449463e-06,1.0,0.0,19.444444444444443,10,5,5.0302019119262695,RoadOption.STRAIGHT,9.235611915588379,24.70968246459961,0.0027785214782865796,1.5,0.8,3.0,2.0,8.0,0.6,0.01,0.06,0.5,0.08,0.2,0.35,1.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,1673.7452883273363,-0.7641560435295105,24.61313247680664,1.470000147819519,17.974444296624924,-0.06876644952300855,7.022006975887507e-09,0.06876644952300855,7.022006975887507e-09,0.028676670044660568,-1.642853021621704e-06,1.0,0.0,19.444444444444443,10,5,5.023685455322266,RoadOption.STRAIGHT,9.235611915588379,24.70968246459961,0.0027785214782865796,1.5,0.8,3.0,2.0,8.0,0.6,0.01,0.06,0.5,0.08,0.2,0.35,1.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,1673.7952883280814,-0.7641560435295105,24.61313247680664,1.9600002765655518,17.48444416787889,-0.06876644952300855,7.022006975887507e-09,0.06876644952300855,7.022006975887507e-09,0.02867560088634491,-1.0691583156585693e-06,1.0,0.0,19.444444444444443,10,5,5.015984535217285,RoadOption.STRAIGHT,9.235611915588379,24.70968246459961,0.0027785214782865796,1.5,0.8,3.0,2.0,8.0,0.6,0.01,0.06,0.5,0.08,0.2,0.35,1.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,1673.8452883288264,-0.7641560435295105,24.61313247680664,2.450000286102295,16.994444158342148,-0.06876644952300855,7.022006975887507e-09,0.06876644952300855,7.022006975887507e-09,0.028674906119704247,-6.94766640663147e-07,1.0,0.0,19.444444444444443,10,5,5.008387565612793,RoadOption.STRAIGHT,9.235611915588379,24.70968246459961,0.0027785214782865796,1.5,0.8,3.0,2.0,8.0,0.6,0.01,0.06,0.5,0.08,0.2,0.35,1.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,1673.8952883295715,-0.7641560435295105,24.61313247680664,2.93999981880188,16.504444625642563,-0.06876644952300855,7.022006975887507e-09,0.06876644952300855,7.022006975887507e-09,0.028674453496932983,-4.5262277126312256e-07,1.0,0.0,19.444444444444443,10,5,5.002552032470703,RoadOption.STRAIGHT,9.235611915588379,24.70968246459961,0.0027785214782865796,1.5,0.8,3.0,2.0,8.0,0.6,0.01,0.06,0.5,0.08,0.2,0.35,1.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,1673.9452883303165,-0.7641555666923523,24.61313247680664,2.0671522617494085,17.377292182695033,-0.06876645084790914,7.022006975887507e-09,0.06876645084790914,7.022006975887507e-09,0.028674183413386345,-2.7008354663848877e-07,1.0,0.0,19.444444444444443,10,5,5.000476837158203,RoadOption.STRAIGHT,9.235611915588379,24.70968246459961,0.0027785214782865796,1.5,0.8,3.0,2.0,8.0,0.6,0.01,0.06,0.5,0.08,0.2,0.35,1.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,1673.9952883310616,-0.764155387878418,24.61313247680664,0.7392761111280666,18.705168333316376,-0.06876645134474685,7.022006975887507e-09,0.06876645134474685,7.022006975887507e-09,0.028673993423581123,-1.8998980522155762e-07,1.0,0.0,19.444444444444443,10,5,5.000738143920898,RoadOption.STRAIGHT,9.235611915588379,24.70968246459961,0.0027785214782865796,1.5,0.8,3.0,2.0,8.0,0.6,0.01,0.06,0.5,0.08,0.2,0.35,1.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,1674.0452883318067,-0.764155387878418,24.61313247680664,0.11258029937753798,19.331864145066906,-0.06876645134474685,7.022006975887507e-09,0.06876645134474685,7.022006975887507e-09,0.028673861175775528,-1.3224780559539795e-07,1.0,0.0,19.444444444444443,10,5,5.000931739807129,RoadOption.STRAIGHT,9.235611915588379,24.70968246459961,0.0027785214782865796,1.5,0.8,3.0,2.0,8.0,0.6,0.01,0.06,0.5,0.08,0.2,0.35,1.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,1674.0952883325517,-0.7586191296577454,24.613203048706055,0.3638702885504471,19.080574155893995,-0.06871126231032929,6.130081882194105e-05,0.06871126231032929,6.130081882194105e-05,0.028537694364786148,-0.00013616681098937988,1.0,0.0,19.444444444444443,11,5,4.995352745056152,RoadOption.STRAIGHT,10.235608100891113,24.712461471557617,0.0027785214782865796,1.5,0.8,3.0,2.0,8.0,0.6,0.01,0.06,0.5,0.08,0.2,0.35,1.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
