controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,13.685771569609642,-48.56532669067383,85.6957778930664,1.2489273045278093,7.084406028805525,-2.1780167273503098e-05,4.660531907951793e-06,2.1780167273503098e-05,4.660531907951793e-06,2.607483656902332e-05,-5.246323780738749e-06,1.0,0.0,8.333333333333334,11,6,5.94959020614624,RoadOption.STRAIGHT,-48.5345344543457,96.64507293701172,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,13.7357715703547,-48.56507873535156,85.77704620361328,1.9094033879096488,6.423929945423685,-4.1043413478852875e-05,7.643272328561324e-05,4.1043413478852875e-05,7.643272328561324e-05,-3.5683442547451705e-05,-6.175827911647502e-05,1.0,0.0,8.333333333333334,11,6,5.868228435516357,RoadOption.STRAIGHT,-48.5345344543457,96.64507293701172,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,13.785771571099758,-48.56476974487305,85.88948822021484,2.4828615237492864,5.8504718095840476,-3.3617972005139246e-05,7.270429775907417e-05,3.3617972005139246e-05,7.270429775907417e-05,-5.954342850600369e-05,-2.3859985958551988e-05,1.0,0.0,8.333333333333334,11,6,5.7557196617126465,RoadOption.STRAIGHT,-48.5345344543457,96.64507293701172,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,13.835771571844816,-48.564388275146484,86.02808380126953,2.962144719923912,5.371188613409422,-2.5074695576682987e-05,6.910903028778392e-05,2.5074695576682987e-05,6.910903028778392e-05,-7.808997906977311e-05,-1.8546550563769415e-05,1.0,0.0,8.333333333333334,11,6,5.617082595825195,RoadOption.STRAIGHT,-48.5345344543457,96.64507293701172,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,13.885771572589874,-48.56394577026367,86.18891143798828,3.3843961142162162,4.948937219117118,-1.5004763250347358e-05,6.404902421675018e-05,1.5004763250347358e-05,6.404902421675018e-05,-9.64510181802325e-05,-1.8361039110459387e-05,1.0,0.0,8.333333333333334,11,6,5.456230640411377,RoadOption.STRAIGHT,-48.5345344543457,96.64507293701172,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,13.935771573334932,-48.56343460083008,86.36981201171875,3.772877195925844,4.56045613740749,-1.7113354191087074e-05,5.792375370905489e-05,1.7113354191087074e-05,5.792375370905489e-05,-9.2884867626708e-05,3.566150553524494e-06,1.0,0.0,8.333333333333334,11,6,5.2753167152404785,RoadOption.STRAIGHT,-48.5345344543457,96.64507293701172,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,13.98577157407999,-48.56288146972656,86.56952667236328,4.141721369493102,4.191611963840232,-8.240129481241337e-06,4.9934270438978245e-05,8.240129481241337e-06,4.9934270438978245e-05,-9.947236685547978e-05,-6.587499228771776e-06,1.0,0.0,8.333333333333334,11,6,5.075594902038574,RoadOption.STRAIGHT,-48.5345344543457,96.64507293701172,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.035771574825048,-48.56226348876953,86.78732299804688,4.498838209828992,3.8344951235043423,-1.3334235889377738e-05,4.19447871689016e-05,1.3334235889377738e-05,4.19447871689016e-05,-8.26112664071843e-05,1.6861100448295474e-05,1.0,0.0,8.333333333333334,12,6,4.857794284820557,RoadOption.STRAIGHT,-48.53172302246094,97.64507293701172,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.085771575570107,-48.56160354614258,87.02275848388672,4.848769623661755,3.484563709671579,-9.521347626564869e-06,3.302319751696814e-05,9.521347626564869e-06,3.302319751696814e-05,-7.521315274061635e-05,7.3981136665679514e-06,1.0,0.0,8.333333333333334,12,7,5.622352600097656,RoadOption.STRAIGHT,-48.53172302246094,97.64507293701172,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.135771576315165,-48.56089782714844,87.27555847167969,5.1938154152495635,3.1395179180837705,-3.851947670692815e-06,2.5832662573943566e-05,3.851947670692815e-06,2.5832662573943566e-05,-7.021471537882462e-05,4.99843736179173e-06,1.0,0.0,8.333333333333334,12,7,5.369551181793213,RoadOption.STRAIGHT,-48.53172302246094,97.64507293701172,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.185771577060223,-48.56013107299805,87.54524230957031,5.507114587675081,2.8262187456582533,-1.170587840278181e-05,1.8109495412588217e-05,1.170587840278181e-05,1.8109495412588217e-05,-4.24963582190685e-05,2.7718357159756124e-05,1.0,0.0,8.333333333333334,12,7,5.099865913391113,RoadOption.STRAIGHT,-48.53172302246094,97.64507293701172,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.23577157780528,-48.559349060058594,87.82320404052734,5.619530218453928,2.713803114879406,-1.152433600511843e-05,1.131843463308968e-05,1.152433600511843e-05,1.131843463308968e-05,-2.845723611244466e-05,1.4039122106623836e-05,1.0,0.0,8.333333333333334,13,7,4.821903228759766,RoadOption.STRAIGHT,-48.528907775878906,98.64506530761719,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.285771578550339,-48.55854415893555,88.10813903808594,5.7685421991882695,2.5647911341450644,-1.3397953368018273e-05,6.924218834303275e-06,1.3397953368018273e-05,6.924218834303275e-06,-1.4492831724055577e-05,1.3964404388389084e-05,1.0,0.0,8.333333333333334,13,8,5.536971092224121,RoadOption.STRAIGHT,-48.528907775878906,98.64506530761719,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.335771579295397,-48.557708740234375,88.40434265136719,6.0346573400658245,2.2986759932675094,-1.528884008467936e-05,4.394215798786405e-06,1.528884008467936e-05,4.394215798786405e-06,-3.887819275405491e-06,1.0605012448650086e-05,1.0,0.0,8.333333333333334,13,8,5.240766525268555,RoadOption.STRAIGHT,-48.528907775878906,98.64506530761719,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.385771580040455,-48.55683898925781,88.7139892578125,6.302416515695188,2.030916817638146,-1.3682941344178925e-05,6.25842856205594e-06,1.3682941344178925e-05,6.25842856205594e-06,-7.555935553682502e-06,-3.6681162782770116e-06,0.9472385048866272,0.0,8.333333333333334,14,8,4.931118488311768,RoadOption.STRAIGHT,-48.526092529296875,99.64505767822266,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.435771580785513,-48.55592727661133,89.03932189941406,6.642965122798783,1.690368210534551,-1.248087355526506e-05,-1.025317019642813e-05,1.248087355526506e-05,1.025317019642813e-05,2.608702016004827e-05,3.364295571373077e-05,0.6555624008178711,0.0,8.333333333333334,14,9,5.605781078338623,RoadOption.STRAIGHT,-48.526092529296875,99.64505767822266,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.485771581530571,-48.554988861083984,89.38026428222656,6.928388719810594,1.4049446135227397,8.527857506997194e-06,-5.6192699000590096e-05,8.527857506997194e-06,5.6192699000590096e-05,9.418121044291183e-05,6.809419028286356e-05,0.5504583716392517,0.0,8.333333333333334,14,9,5.264837265014648,RoadOption.STRAIGHT,-48.526092529296875,99.64505767822266,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.535771582275629,-48.55396270751953,89.73518371582031,7.205235618054029,1.1280977152793046,-1.8869324511219462e-05,5.832322787302502e-05,1.8869324511219462e-05,5.832322787302502e-05,-9.792911441763863e-05,-0.00019211032486055046,0.39464232325553894,0.0,8.333333333333334,15,9,4.909916400909424,RoadOption.STRAIGHT,-48.52328109741211,100.64505767822266,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.585771583020687,-48.55292510986328,90.10069274902344,7.371603283420346,0.9617300499129877,-2.667969736769131e-05,7.403587830445701e-05,2.667969736769131e-05,7.403587830445701e-05,-0.0001376571599394083,-3.972804552176967e-05,0.42739683389663696,0.0,8.333333333333334,15,10,5.544402122497559,RoadOption.STRAIGHT,-48.52328109741211,100.64505767822266,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.635771583765745,-48.55188751220703,90.47393035888672,7.520798037183903,0.8125352961494308,-1.3973111616509895e-05,-6.258428561611851e-06,1.3973111616509895e-05,6.258428561611851e-06,3.000003744091373e-06,0.00014065716368349968,0.35848745703697205,0.0,8.333333333333334,15,10,5.171163082122803,RoadOption.STRAIGHT,-48.52328109741211,100.64505767822266,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.685771584510803,-48.55081558227539,90.85216522216797,7.591399206564354,0.7419341267689799,-2.1536267013773022e-05,-7.989483270076647e-06,2.1536267013773022e-05,7.989483270076647e-06,2.6555953809292987e-05,2.3555950065201614e-05,0.41043907403945923,0.0,8.333333333333334,16,10,4.792926788330078,RoadOption.STRAIGHT,-48.52046585083008,101.64505767822266,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.735771585255861,-48.549739837646484,91.23416137695312,7.672274564277779,0.6610587690555549,-2.1119751038271503e-05,-2.7963191442381685e-06,2.1119751038271503e-05,2.7963191442381685e-06,1.9546881958376616e-05,-7.009071850916371e-06,0.34958481788635254,0.0,8.333333333333334,16,11,5.410933017730713,RoadOption.STRAIGHT,-48.52046585083008,101.64505767822266,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.78577158600092,-48.54866409301758,91.61862182617188,7.699816638531477,0.6335166948018571,-1.4978631316237695e-05,-1.3315805449387597e-06,1.4978631316237695e-05,1.3315805449387597e-06,9.72042926150607e-06,-9.826452696870547e-06,0.39705953001976013,0.0,8.333333333333334,16,11,5.026471138000488,RoadOption.STRAIGHT,-48.52046585083008,101.64505767822266,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.835771586745977,-48.54758071899414,92.00506591796875,7.748674003855495,0.584659329477839,-1.0884855215491374e-05,-1.331580543606492e-07,1.0884855215491374e-05,1.331580543606492e-07,3.759565288419253e-06,-5.960863973086816e-06,0.3421667516231537,0.0,8.333333333333334,17,11,4.640025615692139,RoadOption.STRAIGHT,-48.51765060424805,102.64505004882812,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.885771587491035,-48.54648208618164,92.39261627197266,7.752204049127118,0.5811292842062157,-2.1541456406110743e-05,1.1984224905781105e-06,2.1541456406110743e-05,1.1984224905781105e-06,1.9281582353869453e-05,1.55220170654502e-05,0.39444151520729065,0.0,8.333333333333334,17,12,5.252477645874023,RoadOption.STRAIGHT,-48.51765060424805,102.64505004882812,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.935771588236094,-48.54538345336914,92.78112030029297,7.783061616970681,0.5502717163626532,-2.6909695146314083e-05,2.929477199486996e-06,2.6909695146314083e-05,2.929477199486996e-06,2.2434578568208963e-05,3.1529962143395096e-06,0.34313395619392395,0.0,8.333333333333334,18,12,4.863972187042236,RoadOption.STRAIGHT,-48.51483917236328,103.6450424194336,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,14.985771588981152,-48.544281005859375,93.16999053955078,7.7735647997759445,0.5597685335573894,-3.383063632846593e-05,5.5926382893645155e-06,3.383063632846593e-05,5.5926382893645155e-06,2.4797520381980576e-05,2.362941813771613e-06,0.3972572982311249,0.0,8.333333333333334,18,13,5.475096702575684,RoadOption.STRAIGHT,-48.51483917236328,103.6450424194336,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.03577158972621,-48.543182373046875,93.55927276611328,7.795275178495336,0.5380581548379979,-3.700900540853057e-05,8.655273542768072e-06,3.700900540853057e-05,8.655273542768072e-06,1.926931508933194e-05,-5.528205292648636e-06,0.3467824459075928,0.0,8.333333333333334,18,13,5.085813045501709,RoadOption.STRAIGHT,-48.51483917236328,103.6450424194336,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.085771590471268,-48.542083740234375,93.94857025146484,7.779604301352096,0.5537290319812378,-4.014443586781123e-05,1.145159268745033e-05,4.014443586781123e-05,1.145159268745033e-05,1.4042977454664651e-05,-5.2263376346672885e-06,0.40104246139526367,0.0,8.333333333333334,19,13,4.696514129638672,RoadOption.STRAIGHT,-48.51202392578125,104.6450424194336,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.135771591216326,-48.540985107421875,94.33805084228516,7.79736605382029,0.5359672795130441,-4.1533150056682205e-05,1.39815957229672e-05,4.1533150056682205e-05,1.39815957229672e-05,6.987741016928339e-06,-7.055236437736312e-06,0.3502662777900696,0.0,8.333333333333334,19,14,5.307028293609619,RoadOption.STRAIGHT,-48.51202392578125,104.6450424194336,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.185771591961384,-48.539886474609375,94.7273941040039,7.779337261320632,0.5539960720127022,-4.453976465360228e-05,1.5712650431431996e-05,4.453976465360228e-05,1.5712650431431996e-05,4.763912784255808e-06,-2.223828232672531e-06,0.4040322005748749,0.0,8.333333333333334,20,14,4.917683124542236,RoadOption.STRAIGHT,-48.50920867919922,105.64503479003906,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.235771592706442,-48.538787841796875,95.11683654785156,7.795843046699223,0.5374902866341111,-4.98719768666344e-05,1.6911072922010106e-05,4.98719768666344e-05,1.6911072922010106e-05,6.826931439718464e-06,2.063018655462656e-06,0.3526872396469116,0.0,8.333333333333334,20,15,5.528243064880371,RoadOption.STRAIGHT,-48.50920867919922,105.64503479003906,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.2857715934515,-48.53769302368164,95.5060806274414,7.777287313642594,0.55604601969074,-4.934301033686882e-05,1.7443705139896792e-05,4.934301033686882e-05,1.7443705139896792e-05,8.056823617152986e-07,-6.021249078003166e-06,0.4058944880962372,0.0,8.333333333333334,20,15,5.138997554779053,RoadOption.STRAIGHT,-48.50920867919922,105.64503479003906,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.335771594196558,-48.53660202026367,95.89542388916016,7.793710144814127,0.5396231885192071,-4.472026061018951e-05,1.8508969576114254e-05,4.472026061018951e-05,1.8508969576114254e-05,-1.188330861623399e-05,-1.2688990977949288e-05,0.35406652092933655,0.0,8.333333333333334,21,15,4.749652862548828,RoadOption.STRAIGHT,-48.50639724731445,106.64503479003906,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.385771594941616,-48.53550338745117,96.28457641601562,7.775331899937145,0.5580014333961891,-4.705362445637726e-05,1.8109495412588217e-05,4.705362445637726e-05,1.8109495412588217e-05,-8.852546670823358e-06,3.0307619454106316e-06,0.4068547487258911,0.0,8.333333333333334,21,16,5.36050271987915,RoadOption.STRAIGHT,-48.50639724731445,106.64503479003906,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.435771595686674,-48.53440475463867,96.67383575439453,7.79204466654035,0.5412886667929842,-5.0296401467623056e-05,1.7177389031175494e-05,5.0296401467623056e-05,1.7177389031175494e-05,-3.021172915396164e-06,5.831373755427194e-06,0.354717880487442,0.0,8.333333333333334,22,16,4.9712419509887695,RoadOption.STRAIGHT,-48.50358200073242,107.64502716064453,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.485771596431732,-48.53330612182617,97.06290435791016,7.773999634240706,0.5593336990926279,-5.2844458417741075e-05,1.651159875848407e-05,5.2844458417741075e-05,1.651159875848407e-05,1.5330443829952856e-06,4.55421729839145e-06,0.40725424885749817,0.0,8.333333333333334,22,17,5.582168102264404,RoadOption.STRAIGHT,-48.50358200073242,107.64502716064453,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.53577159717679,-48.53220748901367,97.45211029052734,7.791025142201574,0.5423081911317595,-5.623752060174465e-05,1.651159875848407e-05,5.623752060174465e-05,1.651159875848407e-05,6.140083769423654e-06,4.607039386428369e-06,0.3549543023109436,0.0,8.333333333333334,22,17,5.192960739135742,RoadOption.STRAIGHT,-48.50358200073242,107.64502716064453,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.585771597921848,-48.53110885620117,97.84113311767578,7.773261415489148,0.5600719178441862,-6.014584623519059e-05,1.651159875848407e-05,6.014584623519059e-05,1.651159875848407e-05,1.1389117389626335e-05,5.249033620202681e-06,0.40735962986946106,0.0,8.333333333333334,23,17,4.803936004638672,RoadOption.STRAIGHT,-48.50076675415039,108.64502716064453,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.635771598666906,-48.5300178527832,98.23030090332031,7.790511000785843,0.542822332547491,-5.8600119988398355e-05,1.651159875848407e-05,5.8600119988398355e-05,1.651159875848407e-05,7.312201432796428e-06,-4.076915956829907e-06,0.35499390959739685,0.0,8.333333333333334,23,18,5.4147629737854,RoadOption.STRAIGHT,-48.50076675415039,108.64502716064453,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.685771599411964,-48.528934478759766,98.61930084228516,7.772927550097293,0.5604057832360407,-4.731412490583016e-05,1.8109495412588217e-05,4.731412490583016e-05,1.8109495412588217e-05,-1.5019239981484134e-05,-2.2331441414280562e-05,0.4073435962200165,0.0,8.333333333333334,23,18,5.025761604309082,RoadOption.STRAIGHT,-48.50076675415039,108.64502716064453,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.735771600157022,-48.52783966064453,99.00845336914062,7.790307989601183,0.5430253437321513,-4.7042790100785756e-05,1.8109495412588217e-05,4.7042790100785756e-05,1.8109495412588217e-05,-1.4921064575901255e-05,9.817540558287874e-08,0.3549586832523346,0.0,8.333333333333334,24,18,4.636607646942139,RoadOption.STRAIGHT,-48.49795150756836,109.64501953125,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.78577160090208,-48.52674102783203,99.3974609375,7.772816172936966,0.5605171603963681,-4.9784070844448997e-05,1.8109495412588217e-05,4.9784070844448997e-05,1.8109495412588217e-05,-1.022166725306306e-05,4.699397322838195e-06,0.4073004722595215,0.0,8.333333333333334,24,19,5.247602462768555,RoadOption.STRAIGHT,-48.49795150756836,109.64501953125,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.835771601647139,-48.52564239501953,99.78660583496094,7.790258496509708,0.5430748368236262,-5.334888751159887e-05,1.518001821354531e-05,5.334888751159887e-05,1.518001821354531e-05,1.9292340311949374e-06,1.2150901284257998e-05,0.3549140989780426,0.0,8.333333333333334,25,19,4.858456134796143,RoadOption.STRAIGHT,-48.495140075683594,110.64501953125,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.885771602392197,-48.52454376220703,100.17561340332031,7.772806135785416,0.560527197547918,-5.606869894486666e-05,1.39815957229672e-05,5.606869894486666e-05,1.39815957229672e-05,9.201312423101626e-06,7.272078391906689e-06,0.40725916624069214,0.0,8.333333333333334,25,20,5.469443321228027,RoadOption.STRAIGHT,-48.495140075683594,110.64501953125,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.935771603137255,-48.52344512939453,100.56476593017578,7.790268862230393,0.5430644711029409,-5.961204630162455e-05,1.4114753777327849e-05,5.961204630162455e-05,1.4114753777327849e-05,1.4669508345832583e-05,5.468195922730956e-06,0.3548834025859833,0.0,8.333333333333334,25,20,5.080289363861084,RoadOption.STRAIGHT,-48.495140075683594,110.64501953125,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,15.985771603882313,-48.52235412597656,100.95376586914062,7.772827449055247,0.5605058842780872,-5.5955415542652265e-05,1.5712650431431996e-05,5.5955415542652265e-05,1.5712650431431996e-05,5.187328952160897e-06,-9.482179393671686e-06,0.40723323822021484,0.0,8.333333333333334,26,20,4.691287517547607,RoadOption.STRAIGHT,-48.49232482910156,111.64501190185547,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,16.03577160462737,-48.521263122558594,101.3429183959961,7.790294544942692,0.5430387883906418,-5.447409722704119e-05,1.651159875848407e-05,5.447409722704119e-05,1.651159875848407e-05,8.166975362655648e-07,-4.370631415895332e-06,0.3548627495765686,0.0,8.333333333333334,26,21,5.30213737487793,RoadOption.STRAIGHT,-48.49232482910156,111.64501190185547,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,16.08577160537243,-48.520179748535156,101.73191833496094,7.772854180738737,0.5604791525945974,-4.318810214447126e-05,1.7177389031175494e-05,4.318810214447126e-05,1.7177389031175494e-05,-1.8536264178692363e-05,-1.9352961714957928e-05,0.4072159230709076,0.0,8.333333333333334,27,21,4.9131364822387695,RoadOption.STRAIGHT,-48.48950958251953,112.64501190185547,1.5679822976290643,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
